3222401	Стойки вводные, испытательно - транзитные, тонального набора, переключения	1	1	100.0
3222402	Стойки питания и стабилизации напряжения	6	2	33.3333333333
3222404	Усилители 2-проводные	11	0	0.0
3222406	Стойки низкочастотных усилителей	8	0	0.0
3222410	Аппаратура канального преобразования	95	28	29.4736842105
3222411	Стойки индивидуального оборудования	30	2	6.66666666667
3222412	Стойки тонального вызова и дифсистем, служебной связи, передачи дистанционного питания	1	0	0.0
3222415	Стойки преобразования групп каналов связи	4	0	0.0
3222430	Реле слаботочные	14	0	0.0
3222431	Реле слаботочные электромагнитные	30	3	10.0
3222432	Реле слаботочные магнитоэлектрические, электротермические и на магнитоуправляемых контактах	9	0	0.0
3222434	Колодки и группы контактные для реле	65	17	26.1538461538
3222440	Приборы коммутационные, элементы телефонных станций	168	7	4.16666666667
3222441	Номеронабиратели, ключи селекторные	7	3	42.8571428571
3222443	Переключатели кнопочные для коммутации электрических цепей связи	13	0	0.0
3222444	Рамки коммутаторные	28	1	3.57142857143
3222445	Штепсели, гнезда, розетки, вилки, колодки, вставки штепсельные телефонные	768	64	8.33333333333
3222447	Соединители стационарных автоматических телефонных станций координатной системы	3	3	100.0
3222450	Телефоны, микрофоны капсюльные, микротелефоны и ларингофоны	164	10	6.09756097561
3222451	Телефоны	1849	249	13.4667387777
3222452	Микротелефоны и гарнитуры микротелефонные	38	5	13.1578947368
3222453	Ларингофоны и микрофоны капсюльные	22	3	13.6363636364
3222460	Устройства защитные для радиоаппаратуры	15	3	20.0
3222461	Катушки термические, термоограничители	8	0	0.0
3222462	Полосы и устройства грозозащитные стационарные и линейные	17	2	11.7647058824
3222463	Устройства и элементы защитные абонентские	14	2	14.2857142857
3222464	Станции катодной защиты	3	0	0.0
3222470	Устройства и детали средств связи механические	12	0	0.0
3222471	Устройства и детали средств связи, передающие движение	18	5	27.7777777778
3222473	Устройства и детали средств связи, ограничивающие движение	4	0	0.0
3222474	Устройства и детали средств связи, направляющие и ограничивающие движение	36	0	0.0
3222480	Устройства, детали и элементы средств связи соединительные, коммутационные, технологические и инструменты	298	16	5.36912751678
3222481	Устройства и детали средств связи соединительные	134	20	14.9253731343
3222482	Детали и элементы средств связи коммутационные	148	41	27.7027027027
3222483	Детали и элементы средств связи технологические	107	8	7.47663551402
3222484	Инструменты и приспособления средств связи	77	4	5.19480519481
3222490	Устройства и детали базовые и креплений средств связи	23	0	0.0
3222491	Устройства и детали базовые средств связи	31	1	3.22580645161
3222492	Устройства и детали крепления средств связи	58	7	12.0689655172
3222494	Детали и элементы крепежные средств связи	139	1	0.719424460432
3222500	Устройства и детали средств связи указательные, отсчетные, облицовочные и уплотнительные	1	0	0.0
3222501	Устройства и детали средств связи указательные	16	0	0.0
3222502	Устройства и детали средств связи отсчетные	1	1	100.0
3222503	Устройства и детали средств связи обрамляющие и облицовочные	4	0	0.0
3222504	Устройства и детали средств связи уплотнительные и амортизационные	2	0	0.0
3222510	Фильтры электрические и устройства согласующие средств связи	239	24	10.0418410042
3222511	Фильтры линейные средств связи	20	0	0.0
3222513	Фильтры сетевые помехоподавляющие средств связи	299	30	10.0334448161
3222514	Фильтры направляющие верхних частот и телеграфные	4	0	0.0
3222515	Устройства согласующие средств связи	36	7	19.4444444444
3222520	Оборудование вспомогательное и тара для обслуживания средств связи	39	0	0.0
3222521	Оборудование вспомогательное для обслуживания средств связи	124	5	4.03225806452
3222522	Тара для средств связи	4	0	0.0
3222540	Системы дальней связи оптоволоконные	57	6	10.5263157895
3222550	Внутриобъектовые системы связи оптоволоконные	64	7	10.9375
3222560	Элементы и устройства для оптоволоконных систем связи	768	84	10.9375
3230000	Теле- и радиоприемная аппаратура и сопутствующие потребительские товары	4490	390	8.6859688196
3230010	Радио- и телевизионные приемники [3230100] - [3230117]	581	51	8.77796901893
3230020	Звуко- и видеозаписывающая и воспроизводящая аппаратура[3230140] - [3230170]	5051	351	6.94911898634
3230030	Принимающая аппаратура для радиотелефонной и радиотелеграфной связи [3230190] - [3230210]	130	11	8.46153846154
3230040	Комплектующие изделия и составные части радиоэлектронной аппаратуры бытовой [3230220] - [3230230]	267	22	8.23970037453
3230050	Аудио- и видеопластинки и магнитные ленты готовые незаписанные [3230250] - [3230254]	36	4	11.1111111111
3230100	Телевизоры	2099	209	9.95712243926
3230101	Телевизоры черно - белого изображения	35	7	20.0
3230102	Телевизоры цветного изображения	4667	812	17.3987572316
3230103	Комплектующие изделия и запасные части телевизоров	268	28	10.447761194
3230110	Устройства радиоприемные	72	4	5.55555555556
3230111	Радиоприемники	89	31	34.8314606742
3230112	Радиолы	2	0	0.0
3230113	Магниторадиолы	9	0	0.0
3230114	Магнитолы	291	47	16.1512027491
3230115	Устройства радиоприемные комбинированные прочие	304	125	41.1184210526
3230116	Тюнеры	42	5	11.9047619048
3230117	Радиокомплексы	103	9	8.73786407767
3230140	Магнитофоны и магнитофоны - приставки	237	9	3.79746835443
3230141	Магнитофоны катушечные	20	9	45.0
3230142	Магнитофоны кассетные	53	7	13.2075471698
3230144	Магнитофоны - приставки кассетные	7	2	28.5714285714
3230150	Аппаратура видеозаписи и воспроизведения бытовая	1439	86	5.97637248089
3230151	Видеомагнитофоны черно - белого изображения бытовые	7	3	42.8571428571
3230152	Видеомагнитофоны цветного изображения бытовые	144	25	17.3611111111
3230153	Видеопроигрыватели бытовые	391	63	16.1125319693
3230154	Телевизионные камеры бытовые	766	130	16.9712793734
3230155	Оборудование измерительное, испытательное и тренировочное для производства бытовой аппаратуры видеозаписи и воспроизведения	216	39	18.0555555556
3230160	Электрофоны и электропроигрыватели	20	1	5.0
3230161	Электрофоны монофонические	7	0	0.0
3230162	Электрофоны стереофонические	20	4	20.0
3230164	Электропроигрыватели	135	33	24.4444444444
3230170	Радиокомплексы (музыкальные центры)	675	180	26.6666666667
3230190	Усилители низкой частоты автономные	81	10	12.3456790123
3230191	Усилители низкой частоты автономные монофонические	12	0	0.0
3230192	Усилители низкой частоты автономные стереофонические	74	21	28.3783783784
3230200	Микрофоны, громкоговорители, наушники, шлемофоны	379	43	11.345646438
3230201	Микрофоны и подставки для них	407	69	16.9533169533
3230202	Громкоговорители	368	90	24.4565217391
3230203	Наушники, шлемофоны	410	44	10.7317073171
3230204	Комбинированные установки («микрофон / громкоговоритель»)	204	14	6.86274509804
3230205	Громкоговорители абонентские многопрограммные	3	2	66.6666666667
3230206	Громкоговорители абонентские однопрограммные	5	2	40.0
3230210	Аппаратура, принимающая сигналы радиотелефонной и радиотелеграфной связи	412	38	9.22330097087
3230220	Комплектующие изделия и составные части радиоэлектронной аппаратуры бытовой	113	6	5.30973451327
3230221	Комплектующие изделия и запасные части устройств радиоприемных	128	9	7.03125
3230222	Комплектующие изделия и запасные части магнитофонов, магнитофонов - приставок	16	0	0.0
3230223	Комплектующие изделия и запасные части аппаратуры видеозаписи и воспроизведения бытовой	327	46	14.0672782875
3230224	Комплектующие изделия и запасные части электрофонов и электропроигрывателей	6	3	50.0
3230225	Комплектующие изделия и запасные части громкоговорителей абонентских	23	4	17.3913043478
3230226	Комплектующие изделия и запасные части усилителей низкой частоты автономных	16	0	0.0
3230227	Комплектующие изделия и запасные части прочие	974	116	11.909650924
3230228	Футляры (корпуса)	31	0	0.0
3230230	Приборы контрольно - измерительные (испытательные) для бытовой радиоэлектронной аппаратуры	84	19	22.619047619
3230250	Готовые незаписанные носители звукозаписи и видов записи прочих (кроме кинопленки)	470	41	8.72340425532
3230251	Аудиопластинки	14	0	0.0
3230252	Видеопластинки	52	5	9.61538461538
3230253	Аудиопленки магнитные	7	2	28.5714285714
3230254	Видеопленки магнитные	44	6	13.6363636364
3300000	АППАРАТУРА МЕДИЦИНСКАЯ; СРЕДСТВА ИЗМЕРЕНИЯ; ФОТО- И КИНОАППАРАТУРА; ЧАСЫ	1035	0	0.0
3310000	Аппаратура медицинская; средства измерения	35333	5508	15.5888263097
3311000	Медицинское и хирургическое оборудование; ортопедические приспособления	152136	21349	14.0328390388
3311010	Инструменты медицинские [3311100] - [3311199]	117659	7674	6.52223799284
3311020	Приборы и аппаратура медицинская диагностическая[3311220] - [3311254]	17255	1247	7.2268907563
3311030	Приборы и аппаратура медицинская для лечения [3311260] - [3311289]	15287	900	5.88735526918
3311040	Оборудование медицинское лабораторное, санитарно - гигиеническое, средства перемещения и перевозок [3311310] - [3311449]	32334	2075	6.41739345581
3311050	Ортопедические приспособления [3311470] - [3311564]	14465	1085	7.50086415486
3311060	Мебель медицинская и лабораторная [3311600] - [3311659]	27277	1490	5.46247754518
3311070	Приборы и аппаратура медицинская для профилактики и реабилитации [3311700]	26	0	0.0
3311100	Инструменты механизированные	9611	561	5.83706170014
3311101	Инструменты сшивающие	8187	528	6.44924880909
3311102	Инструменты режущие с приводом	2077	126	6.06644198363
3311109	Инструменты механизированные прочие	5547	809	14.5844600685
3311110	Инструменты колющие	57413	4613	8.03476564541
3311111	Иглы стержневые	9980	804	8.05611222445
3311112	Иглы трубчатые (инъекционные)	17521	1736	9.90811026768
3311113	Скарификаторы, перья	5591	712	12.7347522805
3311114	Перфораторы, троакары	1517	154	10.1516150297
3311115	Шприцы (медицинские)	69902	8326	11.9109610598
3311120	Инструменты режущие и ударные с острой (режущей) кромкой	15985	599	3.74726305912
3311121	Инструменты однолезвийные	7306	594	8.13030385984
3311122	Томы	512	22	4.296875
3311123	Инструменты выкусывающие	1287	110	8.54700854701
3311124	Ножницы медицинские	5734	651	11.353331008
3311125	Инструменты однолезвийные скоблящие	1314	125	9.51293759513
3311126	Инструменты многолезвийные медицинские с вращением вокруг собственной оси (сверла, фрезы, боры)	15027	982	6.53490383976
3311130	Инструменты оттесняющие	4689	239	5.09703561527
3311131	Расширители	4292	299	6.96644920783
3311132	Инструменты оттесняющие (зеркала, шпатели)	6335	757	11.9494869771
3311133	Инструменты разделяющие	868	113	13.0184331797
3311134	Инструменты извлекающие	3297	287	8.70488322718
3311140	Инструменты многоповерхностного воздействия (зажимные)	10869	411	3.78139663262
3311141	Зажимы	8360	729	8.72009569378
3311142	Пинцеты (медицинские)	4798	454	9.46227594831
3311143	Щипцы зажимные	2926	357	12.2009569378
3311144	Держатели	3088	279	9.03497409326
3311145	Инструменты раздавливающие	190	30	15.7894736842
3311150	Инструменты зондирующие, бужирующие	30487	1855	6.0845606324
3311151	Зонды	18147	1635	9.00975367829
3311152	Бужи	962	169	17.5675675676
3311153	Катетеры	43653	3854	8.82871738483
3311154	Трубки, канюли	30249	2279	7.53413335978
3311160	Наборы медицинские	35078	1391	3.96544842921
3311161	Наборы для сердечно - сосудистой и абдоминальной хирургии	18204	1541	8.46517248956
3311162	Наборы травматологические	12627	386	3.05694147462
3311163	Наборы оториноларингологические	1552	75	4.8324742268
3311164	Наборы офтальмологические	5719	249	4.35390802588
3311165	Наборы стоматологические	5654	814	14.3968871595
3311166	Наборы акушерские, гинекологические, урологические	7698	1213	15.7573395687
3311167	Наборы нейрохирургические	6287	353	5.61476061715
3311168	Наборы общего назначения	14970	2419	16.1589846359
3311170	Изделия травматологические	57814	2929	5.06624692981
3311171	Изделия для соединения костей	26022	1530	5.87964030436
3311172	Изделия для воздействия на кости	3298	383	11.6130988478
3311173	Изделия коррегирующие	2374	326	13.7320977254
3311180	Инструменты для ветеринарии, инструменты вспомогательные, принадлежности и приспособления разные	1821	49	2.69082921472
3311181	Инструменты вспомогательные	12753	763	5.98290598291
3311182	Принадлежности инструментов	2207	205	9.2886270956
3311183	Инструменты для ветеринарии	210	26	12.380952381
3311190	Запасные части к инструментам медицинским	4356	339	7.78236914601
3311191	Запасные части к инструментам механизированным	1704	133	7.80516431925
3311192	Запасные части к инструментам колющим	503	46	9.14512922465
3311193	Запасные части к инструментам оттесняющим	74	8	10.8108108108
3311194	Запасные части к инструментам многоповерхностного воздействия (зажимным)	194	39	20.1030927835
3311195	Запасные части к инструментам зондирующим, бужирующим	264	31	11.7424242424
3311196	Запасные части к наборам медицинским	1094	210	19.1956124314
3311197	Запасные части изделий травматологических	674	33	4.89614243323
3311199	Запасные части для инструментов вспомогательных, принадлежностей и приспособлений прочих	3478	544	15.641173088
3311220	Приборы измерительные для функциональной диагностики	6550	441	6.73282442748
3311221	Приборы для измерения биоэлектрических потенциалов	7116	846	11.8887015177
3311222	Средства измерения массы, силы, энергии, линейных и угловых величин, температуры	3232	349	10.7982673267
3311223	Приборы для измерения давления	3155	373	11.822503962
3311224	Приборы для измерения частоты, скорости, ускорения, временных интервалов и перемещения	1094	121	11.0603290676
3311225	Приборы для исследования звуковых колебаний в органах человека	2925	247	8.44444444444
3311226	Приборы для измерения объема и газового состава выдыхаемого и вдыхаемого воздуха и крови	2390	237	9.91631799163
3311227	Генераторы сигналов диагностические	324	41	12.6543209877
3311228	Измерительные установки, комплексы, сигнализаторы, регистраторы, индикаторы	8819	899	10.1938995351
3311230	Приборы и аппараты для диагностики (кроме измерительных)	3315	272	8.20512820513
3311231	Приборы эндоскопические и увеличительные	16302	1066	6.53907496013
3311232	Аппараты рентгеновские медицинские диагностические	7032	1007	14.3202502844
3311233	Приборы радиодиагностические	336	120	35.7142857143
3311234	Приборы офтальмологические	7409	976	13.1731677689
3311235	Приборы для аускультации (выслушивания)	394	61	15.4822335025
3311239	Приборы для функциональной диагностики прочие	8717	1555	17.8387059768
3311240	Приборы и аппараты для медицинских лабораторных исследований	9803	887	9.04825053555
3311241	Анализаторы состава и свойств биологических жидкостей медицинские	12286	1441	11.7287970047
3311242	Приборы и аппараты для санитарно - гигиенических и бактериологических исследований измерительные	743	89	11.9784656797
3311243	Приборы и аппараты для клинико - диагностических лабораторных исследований, кроме анализаторов	4428	462	10.433604336
3311244	Приборы и аппараты для санитарно - гигиенических и бактериологических исследований, кроме измерительных	654	91	13.9143730887
3311245	Комплексы и комплекты (наборы) для клинико - диагностических лабораторных исследований	28387	2917	10.2758304858
3311246	Комплексы и комплекты (наборы) для санитарно - гигиенических и бактериологических исследований	1400	151	10.7857142857
3311247	Приборы и аппараты вспомогательные для клинико - диагностических, санитарно - гигиенических и бактериологических исследований общего назначения	5289	464	8.77292493855
3311250	Запасные части к приборам для функциональной диагностики	8370	493	5.89008363202
3311251	Запасные части к измерительным приборам для функциональной диагностики	4461	511	11.4548307554
3311252	Запасные части к приборам и аппаратам для диагностики (кроме измерительных)	3218	344	10.6898694842
3311253	Запасные части к приборам и аппаратам для медицинских лабораторных исследований	10728	1174	10.9433258762
3311254	Запасные части к аппаратам рентгеновским и приборам радиофизическим	1792	216	12.0535714286
3311260	Приборы и аппараты для лечения, наркозные, устройства для замещения функций органов и систем организма	10028	444	4.42760271241
3311261	Приборы и аппараты для электролечения низкочастотные	5328	607	11.3926426426
3311262	Аппараты для лечения высокочастотные и квантовые	5882	408	6.93641618497
3311263	Приборы и аппараты для воздействия ультрафиолетовыми и инфракрасными лучами, эндоскопы для лечения	4329	290	6.69900669901
3311264	Аппараты водолечебные и бальнеологические, механотерапевтические	2333	322	13.8019717102
3311265	Приборы и аппараты радиотерапевтические, рентгенотерапевтические и ультразвуковые	3428	504	14.7024504084
3311266	Аппараты ингаляционного наркоза, вентиляции легких, аэрозольтерапии, компенсации и лечения кислородной недостаточности	11101	999	8.99918926223
3311267	Аппараты вакуумно - нагнетательные, для вливания и ирригации	6652	534	8.02766085388
3311268	Аппараты и устройства для замещения функций органов и систем организма	17560	1666	9.4874715262
3311269	Приборы и аппараты для лечения прочие	16977	2685	15.8155151087
3311280	Запасные части к приборам и аппаратам для лечения, аппаратам наркозным, устройствам для замещения функций органов и систем организма	5798	471	8.12349085892
3311281	Запасные части к приборам и аппаратам для электролечения низкочастотным	795	74	9.30817610063
3311282	Запасные части к аппаратам для электролечения высокочастотным и квантовым	1326	93	7.01357466063
3311283	Запасные части к приборам и аппаратам для воздействия ультрафиолетовыми и инфракрасными лучами, эндоскопам для лечения	970	64	6.59793814433
3311284	Запасные части к аппаратам водолечебным и бальнеологическим, механотерапевтическим	89	9	10.1123595506
3311285	Запасные части к приборам и аппаратам радиотерапевтическим, рентгенотерапевтическим, ультразвуковым терапевтическим	918	108	11.7647058824
3311286	Запасные части к аппаратам ингаляционного наркоза, вентиляции легких, аэрозольтерапии, компенсации и лечения кислородной недостаточности	5694	581	10.2037232174
3311287	Запасные части к аппаратам вакуумно - нагнетательным и аппаратам для вливания и ирригации	1154	87	7.53899480069
3311288	Запасные части к аппаратам и устройствам для замещения функций органов и систем организма	4838	445	9.19801570897
3311289	Запасные части к приборам и аппаратам для лечения прочим	5948	567	9.53261600538
3311310	Оборудование санитарно - гигиеническое, средства перемещения и перевозки	3090	211	6.8284789644
3311311	Оборудование дезинфекционное	6903	811	11.7485151383
3311312	Оборудование стерилизационное	11982	1440	12.0180270406
3311313	Оборудование моечное, оборудование для санитарной обработки	2004	408	20.3592814371
3311314	Оборудование для очистки и обогащения воздуха	3326	403	12.1166566446
3311315	Средства перемещения и перевозки медицинские (носилки, тележки и прочие)	4010	714	17.8054862843
3311320	Оборудование для кабинетов и палат, оборудование для лабораторий и аптек	3709	299	8.0614720949
3311321	Оборудование кабинетов и палат	15711	1915	12.1889122271
3311322	Оборудование стоматологическое, зубопротезное, оториноларингологическое	11807	1498	12.6873888371
3311323	Оборудование рентгенологическое, радиологическое и травматологическое	2494	349	13.993584603
3311324	Оборудование лабораторное и аптечное	15149	1558	10.2845072282
3311329	Оборудование и агрегаты медицинские прочие	14462	3409	23.5721200387
3311330	Тара и упаковка для изделий медицинской техники и биологического материала специальная	6274	420	6.69429391138
3311331	Тара и упаковка для медицинских инструментов	4600	393	8.54347826087
3311332	Тара и упаковка для медицинских приборов	165	32	19.3939393939
3311333	Тара и упаковка для медицинского оборудования	124	5	4.03225806452
3311334	Тара и упаковка для биологического материала	13521	1615	11.9443828119
3311335	Тара и упаковка для медицинских наборов и материалов	2957	298	10.0777815353
3311340	Тара медицинская из стекла (в том числе из нейтрального, щелочного, обесцвеченного, оранжевого и прочего)	1511	125	8.27266710788
3311341	Банки для лекарственных средств	57	12	21.0526315789
3311342	Банки с притертой пробкой для лекарственных средств	38	0	0.0
3311343	Флаконы для лекарственных средств	482	91	18.8796680498
3311344	Флаконы с притертой пробкой для лекарственных средств	54	3	5.55555555556
3311345	Бутылки для лекарственных средств	147	14	9.52380952381
3311346	Пробирки из дрота для лекарственных средств	802	129	16.0847880299
3311350	Ампулы стеклянные для лекарственных средств (из нейтрального стекла, светозащитного, щелочного)	32	11	34.375
3311351	Ампулы вакуумного наполнения без пережима (В)	45	8	17.7777777778
3311352	Ампулы вакуумного наполнения с пережимом (ВП)	23	7	30.4347826087
3311353	Ампулы шприцевого наполнения с пережимом (ШП)	42	2	4.7619047619
3311354	Ампулы шприцевого наполнения с пережимом и раструбом (ШПР)	2	0	0.0
3311356	Ампулы шприцевого наполнения с пережимом и воронкой (ШПВ)	7	1	14.2857142857
3311360	Трубки стеклянные (дрот медицинский) (из нейтрального, светозащитного, щелочного стекла)	68	5	7.35294117647
3311361	Трубки (дрот) для ампул	28	0	0.0
3311362	Трубки (дрот) для флаконов	21	0	0.0
3311369	Трубки прочие	9390	470	5.00532481363
3311370	Предметы по уходу за больными и изделия разные из стекла	1019	61	5.98626104024
3311371	Предметы по уходу за больными	10952	753	6.87545653762
3311372	Сосуды из стекла	879	34	3.86803185438
3311379	Изделия для ухода за больными прочие	17469	1820	10.4184555498
3311380	Тара и упаковка для лекарственных средств и препаратов	918	89	9.69498910675
3311381	Тара потребительская и групповая (пеналы, коробки, футляры, ящики, пакеты, трубы, тубы, бандероли)	1217	123	10.1068200493
3311382	Средства укупорочные (крышки, прокладки, пробки, колпачки, бутоны и прочие)	1800	182	10.1111111111
3311383	Тара производственная для лекарственных средств и препаратов	331	43	12.9909365559
3311390	Запасные части к оборудованию санитарно - гигиеническому, средствам перемещения и перевозки	1801	103	5.71904497501
3311391	Запасные части к оборудованию дезинфекционному	419	72	17.1837708831
3311392	Запасные части к оборудованию стерилизационному	2736	229	8.36988304094
3311393	Запасные части к оборудованию моечному для санитарной обработки	374	6	1.60427807487
3311394	Запасные части к оборудованию для очистки и обогащения воздуха	382	26	6.80628272251
3311395	Запасные части к средствам перемещения и перевозки	149	6	4.02684563758
3311400	Запасные части к оборудованию кабинетов, палат, лабораторий и аптек	543	36	6.62983425414
3311401	Запасные части к оборудованию кабинетов и палат	296	66	22.2972972973
3311402	Запасные части к оборудованию стоматологическому, зубопротезному, оториноларингологическому	4424	340	7.68535262206
3311403	Запасные части к оборудованию травматологическому	202	2	0.990099009901
3311404	Запасные части к оборудованию лабораторному и аптечному	3804	370	9.72660357518
3311409	Запасные части к оборудованию прочему	3606	200	5.54631170272
3311410	Изделия медицинские из латекса и клеев	53276	4034	7.57188978152
3311411	Катетеры	34879	3100	8.88786949167
3311412	Мешки	4169	522	12.5209882466
3311413	Напальчники медицинские	347	76	21.9020172911
3311414	Перчатки анатомические	27719	2699	9.7370034994
3311415	Перчатки хирургические	54036	6581	12.1789177585
3311416	Средства предохранения противозачаточные	490	103	21.0204081633
3311417	Соски пустышки	60	10	16.6666666667
3311418	Соски молочные	263	58	22.0532319392
3311420	Изделия медицинские из латекса и клеев прочие	2402	130	5.41215653622
3311421	Детали для ветеринарии	12	0	0.0
3311422	Детали для искусственного осеменения животных	20	0	0.0
3311430	Изделия медицинские из резины	2282	230	10.078878177
3311431	Изделия медицинские из резины формовые	1457	243	16.6781056966
3311433	Изделия медицинские из резины неформовые	326	62	19.018404908
3311440	Изделия медицинские текстильные	12925	1183	9.15280464217
3311441	Нити хирургические	72787	4627	6.35690439227
3311442	Изделия медицинские метражные (кроме нитей)	3463	484	13.9763211089
3311443	Бинты	8357	1206	14.4310159148
3311444	Тампоны хирургические	581	92	15.834767642
3311449	Изделия медицинские штучные прочие	57930	6419	11.0806145348
3311450	Коляски инвалидные	3582	66	1.84254606365
3311451	Коляски инвалидные моторизованные	689	152	22.06095791
3311452	Коляски инвалидные безмоторные	2621	245	9.34757726059
3311460	Агрегаты, узлы и детали инвалидных колясок	115	1	0.869565217391
3311461	 Агрегаты, узлы и детали инвалидных колясок моторизованных	6	0	0.0
3311462	Агрегаты, узлы и детали инвалидных колясок безмоторных	10	6	60.0
3311470	Изделия протезно - ортопедические	14898	810	5.43697140556
3311471	Протезы верхних конечностей	4203	468	11.1349036403
3311472	Протезы нижних конечностей	12538	1047	8.35061413304
3311473	Аппараты верхних конечностей	569	206	36.2038664323
3311474	Аппараты нижних конечностей	1513	107	7.07204230007
3311475	Туторы верхних конечностей	604	31	5.13245033113
3311476	Туторы нижних конечностей	1164	60	5.15463917526
3311477	Корсеты, реклинаторы, обтураторы и прочие (включая костыли, трости, воротники, манжеты)	10782	741	6.87256538676
3311478	Протезы глазные	594	39	6.56565656566
3311479	Бандажи и изделия к протезно - ортопедической продукции	3112	239	7.67994858612
3311480	Полуфабрикаты к протезно - ортопедической продукции	1151	81	7.03735881842
3311481	Полуфабрикаты точеные	17	13	76.4705882353
3311482	Полуфабрикаты штампованные	17	11	64.7058823529
3311483	Шины (полуфабрикаты)	352	93	26.4204545455
3311484	Сборочные узлы (полуфабрикаты)	1552	1072	69.0721649485
3311485	Электронные узлы (полуфабрикаты)	2	0	0.0
3311486	Стопы и стопы со щиколоткой (полуфабрикаты)	83	30	36.1445783133
3311487	Полуфабрикаты деревянные	26	17	65.3846153846
3311488	Полуфабрикаты кожаные и текстильные	92	17	18.4782608696
3311489	Полуфабрикаты из резины, пластмассы и материалов прочих	563	271	48.134991119
3311490	Приспособления, предназначенные для компенсации дефекта или увечья, прочие	3763	146	3.87988307202
3311491	Слуховые аппараты	7437	525	7.05929810407
3311492	Имплантируемые приспособления	23500	1266	5.38723404255
3311499	Приспособления прочие	4400	321	7.29545454545
3311500	Обувь хромовая мужская ортопедическая	3118	161	5.16356638871
3311501	Сапоги	26	0	0.0
3311502	Сапожки	65	20	30.7692307692
3311503	Полусапожки	139	31	22.3021582734
3311504	Ботинки	2013	392	19.4734227521
3311505	Полуботинки	665	92	13.8345864662
3311506	Туфли	83	21	25.3012048193
3311507	Туфли летние и сандалеты	19	3	15.7894736842
3311508	Туфли комнатные	9	0	0.0
3311510	Обувь хромовая женская ортопедическая	805	92	11.4285714286
3311511	Сапоги	8	0	0.0
3311512	Сапожки	90	29	32.2222222222
3311513	Полусапожки	31	9	29.0322580645
3311514	Ботинки	1027	317	30.8666017527
3311515	Полуботинки	236	92	38.9830508475
3311516	Туфли	151	12	7.94701986755
3311517	Туфли летние и сандалеты	1	0	0.0
3311518	Туфли комнатные	3	0	0.0
3311520	Обувь хромовая мальчиковая ортопедическая	147	8	5.44217687075
3311522	Сапожки	4	2	50.0
3311523	Полусапожки	1	0	0.0
3311524	Ботинки	116	1	0.862068965517
3311525	Полуботинки	7	0	0.0
3311526	Туфли	1	0	0.0
3311527	Туфли летние и сандалеты	5	0	0.0
3311530	Обувь хромовая девичья ортопедическая	70	7	10.0
3311532	Сапожки	5	1	20.0
3311533	Полусапожки	3	0	0.0
3311534	Ботинки	62	1	1.61290322581
3311535	Полуботинки	1	0	0.0
3311537	Туфли летние и сандалеты	3	0	0.0
3311538	Туфли комнатные	2	0	0.0
3311540	Обувь хромовая школьная ортопедическая	67	6	8.9552238806
3311541	Ботинки	344	126	36.6279069767
3311542	Полуботинки	59	36	61.0169491525
3311544	Туфли летние и сандалеты	1	0	0.0
3311550	Обувь хромовая детская ортопедическая	445	22	4.94382022472
3311551	Ботинки	417	101	24.2206235012
3311552	Полуботинки	56	30	53.5714285714
3311553	Туфли	2	0	0.0
3311560	Обувь хромовая малодетская ортопедическая	63	4	6.34920634921
3311561	Ботинки	340	54	15.8823529412
3311562	Полуботинки	22	7	31.8181818182
3311563	Туфли	1	0	0.0
3311600	Столы для медицинских учреждений	5081	363	7.14426294037
3311601	Столы палатные	878	141	16.0592255125
3311602	Столы для врача, дежурной медсестры	1575	202	12.8253968254
3311603	Столы для препараторской	203	18	8.86699507389
3311604	Столы для аптек	20	3	15.0
3311605	Столы для медлабораторий	2613	188	7.1947952545
3311606	Столы манипуляторные	2917	294	10.0788481316
3311607	Столы - подставки для медицинской аппаратуры	485	46	9.48453608247
3311608	Столы - барьеры для медицинских учреждений	143	18	12.5874125874
3311610	Шкафы для медицинских учреждений	2991	286	9.56201939151
3311611	Шкафы для медикаментов	2124	310	14.5951035782
3311612	Шкафы для медицинских инструментов	494	70	14.1700404858
3311613	Шкафы для кабинета врача	1017	141	13.8643067847
3311614	Шкафы для кабинетов личной гигиены	194	25	12.8865979381
3311615	Шкафы для медлабораторий	1378	110	7.98258345428
3311616	Шкафы для аптек	111	15	13.5135135135
3311617	Шкафы для белья и одежды	1494	205	13.7215528782
3311618	Шкафы для передач	25	0	0.0
3311620	Кушетки, лежаки для медицинских учреждений	979	76	7.76302349336
3311621	Кушетки смотровые	1567	213	13.5928525846
3311622	Кушетки для массажа	423	87	20.5673758865
3311623	Кушетки для теплолечения	78	12	15.3846153846
3311624	Лежаки медицинские	580	83	14.3103448276
3311630	Тумбы, подставки, ширмы медицинские	1003	100	9.97008973081
3311631	Тумбы медицинские прикроватные	1517	171	11.2722478576
3311632	Тумбы для медицинских инструментов	793	66	8.32282471627
3311633	Подставки для медицинского оборудования	664	62	9.33734939759
3311634	Ширмы медицинские	1071	155	14.4724556489
3311640	Наборы мебели для медицинских учреждений	1442	125	8.66851595007
3311641	Наборы мебели для лечебных учреждений	2190	677	30.9132420091
3311642	Наборы мебели для препараторской	10	0	0.0
3311643	Наборы мебели для аптек	53	17	32.0754716981
3311644	Наборы мебели для медлабораторий	1133	79	6.97263901147
3311650	Кресла специальные	1911	107	5.59916274202
3311651	Кресла стоматологические	256	53	20.703125
